timestamp,quad_x,quad_y,quad_z,quad_vx,quad_vy,quad_vz,quad_yaw,quad_omgx,quad_omgy,quad_omgz,landing_pad_x,landing_pad_y,landing_pad_z,landing_pad_vx,landing_pad_vy,landing_pad_vz,landing_pad_yaw,landing_pad_true_x,landing_pad_true_y,landing_pad_true_z,landing_pad_true_vx,landing_pad_true_vy,landing_pad_true_vz,landing_pad_true_yaw
577.9,-1.9845432762399806e-10,-5.233302194374012e-10,0.049,0.0,0.01,-0.14,1.5891099619355538,0.013687603073432673,0.01642909307438053,0.003673671448543538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.130078594896055,3.3527956255495606,0.0,-1.9932388187690444,-2.241856829887997,0.0,-2.297557560556834
578.0,6.886873016309636e-11,-1.1799220628327944e-10,0.07,0.0,0.01,-0.23,1.5891851960357763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.336521084376823,3.134191127824671,0.0,-1.7997573010277315,-2.3999576268326073,0.0,-2.214241187129912
578.102,-2.302782478591503e-10,6.915839428911497e-11,0.099,0.0,0.0,-0.32,1.5891682739045956,-0.0022908481432825484,-0.009234852779627597,-0.0010156725270176812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.55917610831017,2.8503304921517794,0.0,-1.5512223171419037,-2.5676122186051296,0.0,-2.1142615390172184
578.2,4.862978075781399e-11,3.8839560734249545e-10,0.135,0.0,0.0,-0.41,1.5892342841860392,-0.0056623215515640484,-0.016591577283352383,0.0036789053124264273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.691379892990877,2.6493470976950046,0.0,-1.376765204332997,-2.665228062270636,0.0,-2.0476084402829944
578.3,-6.071686209363492e-11,1.780658953620673e-13,0.18,0.01,0.0,-0.5,1.5891673463073113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.837334342412849,2.3864712209346624,0.0,-1.1501891589280453,-2.7705573351420987,0.0,-1.9642920668683967
578.4,0.009089148458562887,-2.411995603246453e-11,0.234,0.01,0.0,-0.6,1.5892223949220519,-0.006851656730504243,-0.015222063055224947,0.00458042596897979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.960905970345147,2.112360876987652,0.0,-0.9156335646248246,-2.856665602673603,0.0,-1.8809756934530037
578.5,0.009089148838163572,-3.561723138645334e-11,0.299,0.01,0.0,-0.7,1.5891388981279473,-0.005804206430371306,-0.012596989608449847,-0.0032739789922919555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.061237485828746,1.828917734736268,0.0,-0.6747256582859564,-2.922955433554243,0.0,-1.7976593200368618
578.6,0.009089148518777651,-1.0157150120981839e-10,0.374,0.01,0.0,-0.8,1.5892075831678252,-0.00377031218914762,-0.010417676484610788,0.004384029635846094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.1376328285902,1.5381082103170118,0.0,-0.429136770203465,-2.9689669383684794,0.0,-1.714342946620092
578.7,0.00908914859923135,-3.056644937160513e-10,0.459,0.01,0.0,-0.91,1.5891750185426814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.189561998031722,1.2419498249052583,0.0,-0.18057070580729653,-2.99438094097146,0.0,-1.6310265732027556
578.8,0.018178297728636716,-0.011095779581378307,0.555,0.0,0.0,-1.01,1.5890950961646182,-0.0024329032057849604,-0.006132925152830836,-0.002289846487255538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.216664730165327,0.9424972079531234,0.0,0.06924808537323388,-2.9990211237716227,0.0,-1.5477101997848695
578.902,0.018178298076413496,-0.011095779380133342,0.663,0.0,0.0,-1.12,1.589065139242683,-0.0019188735697627485,-0.0024841343471208063,-0.003335174510622774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.216164580080996,0.5817315360589059,0.0,0.36824406869578763,-2.9771327332839084,0.0,-1.447730551682726
579.002,0.01817829834666751,-0.011095779779848103,0.779,0.0,0.0,-1.22,1.5889977338400227,0.0025165502168490524,-0.003693109087792632,-0.004550465196502325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.188231657145854,0.28235521818308346,0.0,0.6147237388310781,-2.936160395537487,0.0,-1.3644141782638426
579.1,0.018178298717614227,-0.011095780130551125,0.908,0.0,0.0,-1.32,1.589003232368503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.148001825343256,0.045176538356239686,0.0,0.8089180635415675,-2.8886977616077725,0.0,-1.2977610795283945
